"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","364453","Primulaceae","Lysimachia europaea","northern starflower, arctic starflower","Bluhm, W., BLM Botanist","","2004 - 2006","2004","Coos","New River ACEC","42.9745","-124.4623","","","","Lysimachia europaea (L.) U. Manns & Anderb. "
"observation","101517","Primulaceae","Lysimachia latifolia","western starflower","Brock, R.","","2003","2003","Jackson","Jackson Co. 39S 4E 29","42.1545","-122.3679","","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","311510","Primulaceae","Lysimachia arvensis","scarlet pimpernel","Brainerd, R., Newhouse, B., Otting, N.","","2005","2005","Lane","North Taylor","44.1378","-123.2937","102","","","Lysimachia arvensis (L.) U. Manns & Anderb. "
"image","dig34355","Primulaceae","Dodecatheon pulchellum","darkthroat shooting star","Tanya Harvey","","May 16, 2012","2012","Linn","Sensitive species - location undisclosed","44.3000","-122.1000","","","","Dodecatheon pulchellum (Raf.) Merr. "
"image","dig18575","Primulaceae","Dodecatheon conjugens","slimpod shooting star, desert shooting star","Gerald D. Carr","","March 27, 2007","2007","Wasco","Highway 30, ca. 3.4 mi. west of Rowena; 45.6794&#176; N -121.30589&#176; W","45.6794","-121.3059","","","","Dodecatheon conjugens Greene "
"observation","316652","Primulaceae","Dodecatheon jeffreyi","tall mountain shooting star, Jeffrey's shooting star","Salix Associates","","30 August 2006","2006","Lane","Cow Swamp, Mink Lake Basin","43.9498","-121.9752","1405","","","Dodecatheon jeffreyi Van Houtte "
"image","dig38659","Primulaceae","Dodecatheon pulchellum var. shoshonense","alkali meadows shooting star","Gerald D. Carr","","May 16, 2014","2014","Malheur","Sensitive species - location undisclosed","42.8000","-117.7000","1091","","","Dodecatheon pulchellum (Raf.) Merr. var. shoshonense (A. Nelson) Reveal "
"observation","192000","Primulaceae","Dodecatheon poeticum","poet's shooting star, narcissus shooting star","Bluhm, W., Savage, J.","","2003","2003","Hood River","Hood River Mountain Meadow and Trail","45.6422","-121.5964","480","","","Dodecatheon poeticum L.F. Hend. "
"image","dig14373","Primulaceae","Lysimachia latifolia","western starflower","Keir Morse","","April 27, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I074; 42.2958989859&#176; N -123.654846912&#176; W","42.2959","-123.6548","","","","Lysimachia latifolia (Hook.) Cholewa "
"image","dig39092","Primulaceae","Lysimachia terrestris","bog loosestrife","Gerald D. Carr","","August 11, 2014","2014","Coos","Ditch at margin of cranberry bog, Randolph Rd., ca. 0.4 mi. SE of jct. with Hwy 101; 14m; 43.17627&#176; N -124.36068&#176; W","43.1763","-124.3607","14","","","Lysimachia terrestris (L.) Britton, Sterns & Poggenb. "
